Receipt No,Receipt Date,  Order No,  Order Date,Warehouse,Item Description,Unit,Delivery Note Qty,Receipt Qty,Reworkable Qty,Rejected Qty,Rate,Value
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU0.71SSMEDPT-25,KG,0.00,3.64,0.00,0.00,490.00,1781.15
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU0.56DCSBMEDPT-,KG,0.00,38.69,0.00,0.00,500.00,19345.00
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU0.3FCMEDPT-25,KG,0.00,34.96,0.00,0.00,470.00,16431.20
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU0.29MCFINEPT-25,KG,0.00,18.16,0.00,0.00,490.00,8900.85
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU26MPFINEPT-25,KG,0.00,663.80,0.00,0.00,470.00,311986.00
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU33MPMEDPT-10,KG,0.00,14.90,0.00,0.00,470.00,7005.35
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU38MPFINEPT-10,KG,0.00,5.54,0.00,0.00,470.00,2606.15
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU33MPFINEPT-10,KG,0.00,11.32,0.00,0.00,500.00,5662.50
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU32MPMEDPT-10,KG,0.00,14.63,0.00,0.00,470.00,6876.10
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU37MPFINEPT-10,KG,0.00,11.40,0.00,0.00,470.00,5355.65
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU0.3SSFINEPT-10,KG,0.00,36.22,0.00,0.00,490.00,17750.25
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU37MPMEDPT-10,KG,0.00,107.08,0.00,0.00,470.00,50327.60
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU34MPFINEPT-10,KG,0.00,73.60,0.00,0.00,470.00,34592.00
RCPT0000001545,30/09/2015,FGR001769,30/09/2015,FINISHED GOODS - SEC,CU34.5MPMEDPT-10,KG,0.00,8.84,0.00,0.00,470.00,4157.15
RCPT0000001546,30/09/2015,01RM000021,30/09/2015,FINISHED GOODS - SEC,CU26MPFINEPT-25,KG,663.80,663.80,0.00,0.00,470.00,311986.00
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.254SSHFINEPT-,KG,0.00,14.86,0.00,0.00,495.00,7355.70
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.25SSMEDPT-10,KG,0.00,30.51,0.00,0.00,490.00,14949.90
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.2SSFINEPT-10,KG,0.00,12.38,0.00,0.00,490.00,6063.75
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU32*2SSMEDPT-10,KG,0.00,8.40,0.00,0.00,490.00,4118.45
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.27SSFINEPT-10,KG,0.00,12.68,0.00,0.00,490.00,6210.75
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.23SSMEDPT-10,KG,0.00,10.21,0.00,0.00,490.00,5002.90
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU32SSMEDPT-10,KG,0.00,22.02,0.00,0.00,245.00,5393.68
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU35SSMEDPT-10,KG,0.00,52.12,0.00,0.00,490.00,25538.80
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU36SSMEDPT-10,KG,0.00,30.06,0.00,0.00,490.00,14729.40
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU34SSMEDPT-10,KG,0.00,13.22,0.00,0.00,490.00,6477.80
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.15*2SSFINEPT-,KG,0.00,25.72,0.00,0.00,500.00,12857.50
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU38*4SSMEDPT-10,KG,0.00,31.51,0.00,0.00,490.00,15439.90
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.15*3SSFINEPT-,KG,0.00,43.04,0.00,0.00,500.00,21517.50
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.19SSFINEPT-10,KG,0.00,29.19,0.00,0.00,490.00,14303.10
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.335SSHFINEPT-,KG,0.00,5.42,0.00,0.00,500.00,2707.50
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.224SSHFINEPT-,KG,0.00,9.54,0.00,0.00,495.00,4724.78
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.18SSMEDPT-10,KG,0.00,7.52,0.00,0.00,490.00,3684.80
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.14SSFINEPT-10,KG,0.00,69.67,0.00,0.00,500.00,34835.00
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.22SSMEDPT-10,KG,0.00,19.99,0.00,0.00,490.00,9795.10
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU37SSMEDPT-10,KG,0.00,35.66,0.00,0.00,490.00,17470.95
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.193SSHFINEPT-,KG,0.00,8.38,0.00,0.00,495.00,4145.62
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU33SSMEDPT-10,KG,0.00,21.64,0.00,0.00,490.00,10603.60
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.140*4 SSFINEPT10,KG,0.00,12.55,0.00,0.00,490.00,6149.50
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,cu0.15*4SSFinePT10,KG,0.00,25.36,0.00,0.00,642.00,16281.12
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.1*4SSFINEPT-10,KG,0.00,14.69,0.00,0.00,500.00,7345.00
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU0.22SSFINEPT-10,KG,0.00,93.10,0.00,0.00,490.00,45616.55
RCPT0000001547,30/09/2015,FGR001770,30/09/2015,FINISHED GOODS - SEC,CU31SSMEDPT-10,KG,0.00,18.74,0.00,0.00,490.00,9182.60
RCPT0000001548,30/09/2015,,,FINISHED GOODS - SEC,CU0.22SSFINEPT-10,KG,267.42,267.42,0.00,0.00,490.00,131038.25
RCPT0000000201,01/09/2015,FGR001484,01/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,502.08,0.00,0.00,470.00,235975.25
RCPT0000000202,02/09/2015,FGR001491,02/09/2015,FINISHED GOODS - SEA,AL24HCMEDPT-25,KG,0.00,609.78,0.00,0.00,475.00,289647.88
RCPT0000000202,02/09/2015,FGR001491,02/09/2015,FINISHED GOODS - SEA,AL23.5HCMEDPT-25,KG,0.00,541.30,0.00,0.00,475.00,257115.12
RCPT0000000202,02/09/2015,FGR001491,02/09/2015,FINISHED GOODS - SEA,AL22HCMEDPT-25,KG,0.00,1011.00,0.00,0.00,475.00,480222.62
RCPT0000000203,02/09/2015,FGR001495,02/09/2015,FINISHED GOODS - SEA,AL0.75MPMEDPT-90,KG,0.00,187.71,0.00,0.00,470.00,88223.70
RCPT0000000203,02/09/2015,FGR001495,02/09/2015,FINISHED GOODS - SEA,AL28MPMEDPT-25,KG,0.00,478.40,0.00,0.00,470.00,224845.65
RCPT0000000204,03/09/2015,FGR001503,03/09/2015,FINISHED GOODS - SEA,AL22HCMEDPT-25,KG,0.00,132.69,0.00,0.00,475.00,63027.75
RCPT0000000204,03/09/2015,FGR001503,03/09/2015,FINISHED GOODS - SEA,AL24HCMEDPT-25,KG,0.00,259.26,0.00,0.00,475.00,123146.12
RCPT0000000205,03/09/2015,FGR001506,03/09/2015,FINISHED GOODS - SEA,AL0.75MPMEDPT-90,KG,0.00,154.86,0.00,0.00,470.00,72781.85
RCPT0000000206,03/09/2015,FGR001508,03/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,504.33,0.00,0.00,470.00,237035.10
RCPT0000000206,03/09/2015,FGR001508,03/09/2015,FINISHED GOODS - SEA,AL32MPMEDPT-10,KG,0.00,161.86,0.00,0.00,470.00,76074.20
RCPT0000000207,04/09/2015,01RM000013,04/09/2015,FINISHED GOODS - SEA,AL24HCMEDPT-25,KG,55.86,55.86,0.00,0.00,476.67,26624.23
RCPT0000000207,04/09/2015,01RM000013,04/09/2015,FINISHED GOODS - SEA,AL22HCMEDPT-25,KG,80.64,80.64,0.00,0.00,475.00,38304.00
RCPT0000000207,04/09/2015,01RM000013,04/09/2015,FINISHED GOODS - SEA,AL23.5HCMEDPT-25,KG,14.50,14.50,0.00,0.00,475.00,6885.12
RCPT0000000208,05/09/2015,01RM000014,05/09/2015,FINISHED GOODS - SEA,AL17MPMEDM-266,KG,110.34,110.34,0.00,0.00,470.00,51857.45
RCPT0000000209,05/09/2015,FGR001517,05/09/2015,FINISHED GOODS - SEA,AL0.54MPMEDPT-90,KG,0.00,653.84,0.00,0.00,470.00,307302.45
RCPT0000000209,05/09/2015,FGR001517,05/09/2015,FINISHED GOODS - SEA,AL22DCMEDPT-90,KG,0.00,1080.07,0.00,0.00,480.00,518433.60
RCPT0000000210,06/09/2015,FGR001524,06/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,174.16,0.00,0.00,470.00,81852.85
RCPT0000000211,07/09/2015,FGR001536,07/09/2015,FINISHED GOODS - SEA,AL0.75MPMEDPT-90,KG,0.00,230.04,0.00,0.00,470.00,108118.80
RCPT0000000212,08/09/2015,FGR001546,08/09/2015,FINISHED GOODS - SEA,AL22DCMEDPT-90,KG,0.00,408.28,0.00,0.00,480.00,195976.80
RCPT0000000213,08/09/2015,FGR001549,08/09/2015,FINISHED GOODS - SEA,AL24MPMEDPT-25,KG,0.00,211.11,0.00,0.00,470.00,99221.70
RCPT0000000214,09/09/2015,FGR001556,09/09/2015,FINISHED GOODS - SEA,AL0.75MPMEDPT-90,KG,0.00,146.12,0.00,0.00,470.00,68676.40
RCPT0000000215,10/09/2015,FGR001564,10/09/2015,FINISHED GOODS - SEA,AL22DCMEDPT-90,KG,0.00,1083.86,0.00,0.00,480.00,520255.20
RCPT0000000216,10/09/2015,SADJT00000000095,10/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,137.28,0.00,0.00,470.00,64521.60
RCPT0000000217,10/09/2015,SADJT00000000097,10/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,499.58,0.00,0.00,470.00,234800.25
RCPT0000000218,11/09/2015,FGR001580,11/09/2015,FINISHED GOODS - SEA,AL21HCMEDPT-25,KG,0.00,132.05,0.00,0.00,380.00,50179.00
RCPT0000000219,11/09/2015,FGR001583,11/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,339.26,0.00,0.00,470.00,159449.85
RCPT0000000219,11/09/2015,FGR001583,11/09/2015,FINISHED GOODS - SEA,AL28MPMEDPT-25,KG,0.00,503.30,0.00,0.00,470.00,236548.65
RCPT0000000220,12/09/2015,FGR001594,12/09/2015,FINISHED GOODS - SEA,AL22HCMEDPT-25,KG,0.00,1211.84,0.00,0.00,475.00,575624.00
RCPT0000000220,12/09/2015,FGR001594,12/09/2015,FINISHED GOODS - SEA,AL24HCMEDPT-25,KG,0.00,1039.50,0.00,0.00,475.00,493760.12
RCPT0000000220,12/09/2015,FGR001594,12/09/2015,FINISHED GOODS - SEA,AL23.5HCMEDPT-25,KG,0.00,580.82,0.00,0.00,475.00,275887.12
RCPT0000000221,13/09/2015,FGR001597,13/09/2015,FINISHED GOODS - SEA,AL18.5MPMEDPT-25,KG,0.00,487.96,0.00,0.00,470.00,229338.85
RCPT0000000221,13/09/2015,FGR001597,13/09/2015,FINISHED GOODS - SEA,AL22MPMEDPT-25,KG,0.00,333.36,0.00,0.00,240.00,80005.20
RCPT0000000221,13/09/2015,FGR001597,13/09/2015,FINISHED GOODS - SEA,AL21MPMEDPT-25,KG,0.00,572.72,0.00,0.00,470.00,269180.75
RCPT0000000221,13/09/2015,FGR001597,13/09/2015,FINISHED GOODS - SEA,AL25DCMEDPT-25,KG,0.00,233.88,0.00,0.00,240.00,56130.00
RCPT0000000221,13/09/2015,FGR001597,13/09/2015,FINISHED GOODS - SEA,AL19MPMEDPT-25,KG,0.00,258.11,0.00,0.00,470.00,121311.70
RCPT0000000222,13/09/2015,FGR001598,13/09/2015,FINISHED GOODS - SEA,AL25DCMEDPT-25,KG,0.00,16.10,0.00,0.00,240.00,3862.80
RCPT0000000223,13/09/2015,FGR001601,13/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,505.26,0.00,0.00,470.00,237472.20
RCPT0000000224,14/09/2015,FGR001613,14/09/2015,FINISHED GOODS - SEA,AL22MPMEDPT-25,KG,0.00,194.92,0.00,0.00,240.00,46780.80
RCPT0000000225,14/09/2015,FGR001616,14/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,47.58,0.00,0.00,470.00,22362.60
RCPT0000000225,14/09/2015,FGR001616,14/09/2015,FINISHED GOODS - SEA,AL31MPMEDPT-10,KG,0.00,160.53,0.00,0.00,470.00,75449.10
RCPT0000000225,14/09/2015,FGR001616,14/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,49.04,0.00,0.00,470.00,23048.80
RCPT0000000225,14/09/2015,FGR001616,14/09/2015,FINISHED GOODS - SEA,AL22.5HCMEDPT-25,KG,0.00,37.86,0.00,0.00,475.00,17983.50
RCPT0000000226,15/09/2015,,,FINISHED GOODS - SEA,AL22DCMEDPT-25,KG,37.86,37.86,0.00,0.00,475.00,17983.50
RCPT0000000227,15/09/2015,FGR001628,15/09/2015,FINISHED GOODS - SEA,AL0.26SSNYLONME,KG,0.00,17.26,0.00,0.00,300.00,5176.50
RCPT0000000228,16/09/2015,FGR001638,16/09/2015,FINISHED GOODS - SEA,AL22MPMEDPT-25,KG,0.00,705.46,0.00,0.00,240.00,169311.60
RCPT0000000228,16/09/2015,FGR001638,16/09/2015,FINISHED GOODS - SEA,AL18.5MPMEDPT-25,KG,0.00,883.88,0.00,0.00,470.00,415425.95
RCPT0000000229,16/09/2015,FGR001640,16/09/2015,FINISHED GOODS - SEA,AL19MPMEDPT-25,KG,0.00,792.61,0.00,0.00,470.00,372526.70
RCPT0000000230,16/09/2015,FGR001643,16/09/2015,FINISHED GOODS - SEA,AL32MPMEDPT-10,KG,0.00,137.70,0.00,0.00,470.00,64719.00
RCPT0000000231,17/09/2015,FGR001653,17/09/2015,FINISHED GOODS - SEA,AL21HCMEDPT-25,KG,0.00,547.35,0.00,0.00,380.00,207993.00
RCPT0000000232,17/09/2015,FGR001654,17/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,498.36,0.00,0.00,470.00,234226.85
RCPT0000000232,17/09/2015,FGR001654,17/09/2015,FINISHED GOODS - SEA,AL31MPMEDPT-10,KG,0.00,503.36,0.00,0.00,470.00,236581.55
RCPT0000000232,17/09/2015,FGR001654,17/09/2015,FINISHED GOODS - SEA,AL29DCMEDPT-25,KG,0.00,8.59,0.00,0.00,480.00,4123.20
RCPT0000000232,17/09/2015,FGR001654,17/09/2015,FINISHED GOODS - SEA,AL30DCMEDPT-25,KG,0.00,16.90,0.00,0.00,480.00,8112.00
RCPT0000000232,17/09/2015,FGR001654,17/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,359.39,0.00,0.00,470.00,168913.30
RCPT0000000232,17/09/2015,FGR001654,17/09/2015,FINISHED GOODS - SEA,AL28MPMEDPT-25,KG,0.00,502.39,0.00,0.00,470.00,236123.30
RCPT0000000233,17/09/2015,FGR001655,17/09/2015,FINISHED GOODS - SEA,AL24MPMEDPT-25,KG,0.00,798.78,0.00,0.00,470.00,375428.95
RCPT0000000234,17/09/2015,,,FINISHED GOODS - SEA,AL29DCMEDPT-25,KG,40.49,40.49,0.00,0.00,470.00,19030.30
RCPT0000000235,17/09/2015,,,FINISHED GOODS - SEA,AL30DCMEDPT-25,KG,47.58,47.58,0.00,0.00,470.00,22362.60
RCPT0000000236,18/09/2015,,,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,160.53,160.53,0.00,0.00,470.00,75449.10
RCPT0000000237,18/09/2015,FGR001662,18/09/2015,FINISHED GOODS - SEA,AL0.54MPMEDPT-90,KG,0.00,842.43,0.00,0.00,470.00,395942.10
RCPT0000000238,18/09/2015,FGR001665,18/09/2015,FINISHED GOODS - SEA,AL0.44MPMEDPT-60,KG,0.00,1192.44,0.00,0.00,470.00,560449.15
RCPT0000000239,19/09/2015,FGR001674,19/09/2015,FINISHED GOODS - SEA,AL21.5MPMEDPT-25,KG,0.00,262.28,0.00,0.00,480.00,125892.00
RCPT0000000239,19/09/2015,FGR001674,19/09/2015,FINISHED GOODS - SEA,AL25DCMEDPT-25,KG,0.00,655.78,0.00,0.00,240.00,157386.00
RCPT0000000240,20/09/2015,FGR001676,20/09/2015,FINISHED GOODS - SEA,AL22HCMEDPT-25,KG,0.00,584.90,0.00,0.00,475.00,277827.50
RCPT0000000240,20/09/2015,FGR001676,20/09/2015,FINISHED GOODS - SEA,AL25DCMEDPT-25,KG,0.00,78.07,0.00,0.00,240.00,18736.80
RCPT0000000240,20/09/2015,FGR001676,20/09/2015,FINISHED GOODS - SEA,AL23.5HCMEDPT-25,KG,0.00,312.24,0.00,0.00,475.00,148316.38
RCPT0000000241,20/09/2015,FGR001678,20/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,499.41,0.00,0.00,470.00,234722.70
RCPT0000000241,20/09/2015,FGR001678,20/09/2015,FINISHED GOODS - SEA,AL28MPMEDPT-25,KG,0.00,101.95,0.00,0.00,470.00,47916.50
RCPT0000000242,21/09/2015,SADJT00000000098,21/09/2015,FINISHED GOODS - SEA,AL26MPMEDPT-25,KG,0.00,50.98,0.00,0.00,470.00,23960.60
RCPT0000000242,21/09/2015,SADJT00000000098,21/09/2015,FINISHED GOODS - SEA,AL33MPMEDPT-10,KG,0.00,53.77,0.00,0.00,470.00,25271.90
RCPT0000000242,21/09/2015,SADJT00000000098,21/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,246.89,0.00,0.00,470.00,116038.30
RCPT0000000242,21/09/2015,SADJT00000000098,21/09/2015,FINISHED GOODS - SEA,AL32MPMEDPT-10,KG,0.00,82.03,0.00,0.00,470.00,38554.10
RCPT0000000242,21/09/2015,SADJT00000000098,21/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,152.03,0.00,0.00,470.00,71454.10
RCPT0000000242,21/09/2015,SADJT00000000098,21/09/2015,FINISHED GOODS - SEA,AL28MPMEDPT-25,KG,0.00,110.89,0.00,0.00,470.00,52118.30
RCPT0000000243,21/09/2015,FGR001692,21/09/2015,FINISHED GOODS - SEA,AL33MPMEDPT-10,KG,0.00,167.07,0.00,0.00,470.00,78522.90
RCPT0000000244,24/09/2015,01RM000018,24/09/2015,FINISHED GOODS - SEA,AL22HCMEDPT-25,KG,17.89,17.89,0.00,0.00,475.00,8497.75
RCPT0000000244,24/09/2015,01RM000018,24/09/2015,FINISHED GOODS - SEA,AL23.5HCMEDPT-25,KG,9.62,9.62,0.00,0.00,475.00,4569.50
RCPT0000000244,24/09/2015,01RM000018,24/09/2015,FINISHED GOODS - SEA,AL24HCMEDPT-25,KG,20.20,20.20,0.00,0.00,475.00,9597.38
RCPT0000000245,24/09/2015,FGR001714,24/09/2015,FINISHED GOODS - SEA,AL19.5MPMEDPT-25,KG,0.00,73.68,0.00,0.00,470.00,34629.60
RCPT0000000245,24/09/2015,FGR001714,24/09/2015,FINISHED GOODS - SEA,AL25DCMEDPT-25,KG,0.00,39.62,0.00,0.00,240.00,9508.80
RCPT0000000245,24/09/2015,FGR001714,24/09/2015,FINISHED GOODS - SEA,AL18.5MPMEDPT-25,KG,0.00,1203.48,0.00,0.00,470.00,565633.25
RCPT0000000245,24/09/2015,FGR001714,24/09/2015,FINISHED GOODS - SEA,AL21.5MPMEDPT-25,KG,0.00,342.34,0.00,0.00,480.00,164323.20
RCPT0000000245,24/09/2015,FGR001714,24/09/2015,FINISHED GOODS - SEA,AL19MPMEDPT-25,KG,0.00,868.86,0.00,0.00,470.00,408366.55
RCPT0000000245,24/09/2015,FGR001714,24/09/2015,FINISHED GOODS - SEA,AL22MPMEDPT-25,KG,0.00,701.32,0.00,0.00,240.00,168316.80
RCPT0000000246,24/09/2015,FGR001718,24/09/2015,FINISHED GOODS - SEA,AL22DCMEDPT-90,KG,0.00,650.78,0.00,0.00,480.00,312374.40
RCPT0000000247,24/09/2015,FGR001719,24/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,499.15,0.00,0.00,470.00,234600.50
RCPT0000000248,24/09/2015,FGR001720,24/09/2015,FINISHED GOODS - SEA,AL29MPMEDPT-25,KG,0.00,437.79,0.00,0.00,470.00,205761.30
RCPT0000000248,24/09/2015,FGR001720,24/09/2015,FINISHED GOODS - SEA,AL32MPMEDPT-10,KG,0.00,638.24,0.00,0.00,470.00,299970.45
RCPT0000000248,24/09/2015,FGR001720,24/09/2015,FINISHED GOODS - SEA,AL33MPMEDPT-10,KG,0.00,452.91,0.00,0.00,470.00,212867.70
RCPT0000000249,25/09/2015,FGR001729,25/09/2015,FINISHED GOODS - SEA,AL28MPMEDPT-25,KG,0.00,171.43,0.00,0.00,470.00,80572.10
RCPT0000000249,25/09/2015,FGR001729,25/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,509.60,0.00,0.00,470.00,239512.00
RCPT0000000250,26/09/2015,FGR001738,26/09/2015,FINISHED GOODS - SEA,AL24HCMEDPT-25,KG,0.00,1234.28,0.00,0.00,475.00,586283.00
RCPT0000000250,26/09/2015,FGR001738,26/09/2015,FINISHED GOODS - SEA,AL23.5HCMEDPT-25,KG,0.00,266.72,0.00,0.00,475.00,126689.62
RCPT0000000251,27/09/2015,FGR001743,27/09/2015,FINISHED GOODS - SEA,AL18.5MPMEDPT-25,KG,0.00,1214.36,0.00,0.00,470.00,570751.55
RCPT0000000251,27/09/2015,FGR001743,27/09/2015,FINISHED GOODS - SEA,AL25DCMEDPT-25,KG,0.00,107.78,0.00,0.00,240.00,25866.00
RCPT0000000251,27/09/2015,FGR001743,27/09/2015,FINISHED GOODS - SEA,AL21MPMEDPT-25,KG,0.00,516.60,0.00,0.00,470.00,242804.35
RCPT0000000251,27/09/2015,FGR001743,27/09/2015,FINISHED GOODS - SEA,AL22HCMEDPT-25,KG,0.00,168.27,0.00,0.00,475.00,79928.25
RCPT0000000251,27/09/2015,FGR001743,27/09/2015,FINISHED GOODS - SEA,AL19.5MPMEDPT-25,KG,0.00,545.00,0.00,0.00,470.00,256150.00
RCPT0000000252,27/09/2015,FGR001745,27/09/2015,FINISHED GOODS - SEA,AL19MPMEDPT-25,KG,0.00,636.06,0.00,0.00,470.00,298948.20
RCPT0000000252,27/09/2015,FGR001745,27/09/2015,FINISHED GOODS - SEA,AL24MPMEDPT-25,KG,0.00,776.56,0.00,0.00,470.00,364985.55
RCPT0000000253,29/09/2015,FGR001756,29/09/2015,FINISHED GOODS - SEA,AL0.54MPMEDPT-90,KG,0.00,1635.44,0.00,0.00,470.00,768659.15
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL31MPMEDPT-10,KG,0.00,449.50,0.00,0.00,470.00,211267.35
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL19.5MPMEDPT-25,KG,0.00,272.11,0.00,0.00,470.00,127891.70
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL21MPMEDPT-25,KG,0.00,31.75,0.00,0.00,470.00,14922.50
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL25DCMEDPT-25,KG,0.00,333.84,0.00,0.00,240.00,80120.40
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL0.44MPMEDPT-60,KG,0.00,52.98,0.00,0.00,470.00,24898.25
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL0.47MPMEDPT-60,KG,0.00,991.20,0.00,0.00,470.00,465864.00
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL24MPMEDPT-25,KG,0.00,311.76,0.00,0.00,470.00,146527.20
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL30MPMEDPT-25,KG,0.00,253.05,0.00,0.00,470.00,118933.50
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL22MPMEDPT-25,KG,0.00,153.42,0.00,0.00,240.00,36822.00
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL21HCMEDPT-25,KG,0.00,22.14,0.00,0.00,380.00,8413.20
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL18.5MPMEDPT-25,KG,0.00,194.02,0.00,0.00,470.00,91187.05
RCPT0000000254,29/09/2015,FGR001758,29/09/2015,FINISHED GOODS - SEA,AL23.5HCMEDPT-25,KG,0.00,80.50,0.00,0.00,475.00,38235.12
RCPT0000000255,29/09/2015,FGR001759,29/09/2015,FINISHED GOODS - SEA,AL18.5MPMEDPT-25,KG,0.00,9.83,0.00,0.00,470.00,4620.10
RCPT0000000256,29/09/2015,,,FINISHED GOODS - SEA,AL0.44MPMEDPT-60,KG,89.08,89.08,0.00,0.00,470.00,41867.60
RCPT0000000257,29/09/2015,,,FINISHED GOODS - SEA,AL0.47MPMEDPT-60,KG,84.34,84.34,0.00,0.00,470.00,39637.45
RCPT0000000258,29/09/2015,,,FINISHED GOODS - SEA,AL0.54MPMEDPT-90,KG,65.62,65.62,0.00,0.00,470.00,30839.05
RCPT0000000259,29/09/2015,FGR001760,29/09/2015,FINISHED GOODS - SEA,AL32MPMEDPT-10,KG,0.00,88.06,0.00,0.00,470.00,41388.20
RCPT0000000259,29/09/2015,FGR001760,29/09/2015,FINISHED GOODS - SEA,AL30DCMEDPT-25,KG,0.00,15.06,0.00,0.00,480.00,7226.40
RCPT0000000259,29/09/2015,FGR001760,29/09/2015,FINISHED GOODS - SEA,AL29DCMEDPT-25,KG,0.00,32.66,0.00,0.00,480.00,15674.40
