Custmer Name,Category Name,Item Desc.,Effective Date,Expiry Date,Base Price,Minimum Price,MRP Rate,MRP Price
Vardhman Electrical Appliances,"Weekly WWMA
",CU37MPFINEPT-10,09-06-2015,15-06-2015,49,49,18.56,494.35
Vardhman Electrical Appliances,"Weekly WWMA
",CU36MPFINEPT-10,09-06-2015,15-06-2015,44,44,18.56,489.35
Vardhman Electrical Appliances,"Weekly WWMA
",CU35MPFINEPT-10,09-06-2015,15-06-2015,44,44,18.56,489.35
Vardhman Electrical Appliances,"Weekly WWMA
",CU32MPFINEPT-10,09-06-2015,15-06-2015,42.5,42.5,18.56,487.85
Vardhman Electrical Appliances,"Weekly WWMA
",CU31MPFINEPT-10,09-06-2015,15-06-2015,41.5,41.5,18.56,486.85
Vardhman Electrical Appliances,"Weekly WWMA
",CU29MPFINEPT25,09-06-2015,15-06-2015,40.5,40.5,18.56,485.85
Vardhman Electrical Appliances,"Weekly WWMA
",CU28MPFINEPT-25,09-06-2015,15-06-2015,40,40,18.56,485.35
Vardhman Electrical Appliances,"Weekly WWMA
",CU26MPFINEPT-25,09-06-2015,15-06-2015,39.5,39.5,18.56,484.85
Vardhman Electrical Appliances,"Weekly WWMA
",CU25MPFINEPT-25,09-06-2015,15-06-2015,39.5,39.5,18.56,484.85
Usaka Industrial Components Pvt Ltd,Prov,CU31MPMEDPT-10,20-05-2015,,42,42,450,492
Usaka Industrial Components Pvt Ltd,Prov,CU30MPMEDPT-10,20-05-2015,,42,42,450,492
Usaka Industrial Components Pvt Ltd,Prov,CU29MPMEDPT-25,20-05-2015,,41,41,450,491
Usaka Industrial Components Pvt Ltd,Prov,CU28MPMEDPT-25,20-05-2015,,41,41,450,491
Usaka Industrial Components Pvt Ltd,Prov,CU27MPMEDPT-25,20-05-2015,,40,40,450,490
Super Tronix,"Weekly WWMA+1%
",CU0.23SSMEDPT-10,09-06-2015,21-06-2015,72,72,18.77,522.36
Puri Electronics Pvt Ltd,"Weekly WWMA+1%
",CU0.22SSMEDPT-10,09-06-2015,21-06-2015,76,76,18.77,526.36
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.65DCFINEPT-90,20-05-2015,,40,40,433.66,473.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU1DCMEDPT-90,20-05-2015,,39,39,433.66,472.66
Vardhman Electrical Appliances,"Weekly WWMA
",CU34SSMEDPT-10,09-06-2015,15-06-2015,74,74,18.56,519.35
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.9DCMEDPT-90,20-05-2015,,39,39,433.66,472.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.95DCMEDPT-90,20-05-2015,,39,39,433.66,472.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.8DCMEDPT-90,20-05-2015,,40,40,433.66,473.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.85DCMEDPT-90,20-05-2015,,40,40,433.66,473.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.6DCFINEPT-90,20-05-2015,,40,40,433.66,473.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.65DCMEDPT-90,20-05-2015,,40,40,433.66,473.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.5DCFINEPT-90,20-05-2015,,42,42,433.66,475.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.58DCMEDPT-90,20-05-2015,,42,42,433.66,475.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.55DCFINEPT-90,20-05-2015,,44,44,433.66,477.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.45DCFINEPT-90,20-05-2015,,42,42,433.66,475.66
Denso Haryana Pvt Ltd ( J ),"Denso
",CU0.35MCFINEPT-90,20-05-2015,,60,60,433.66,493.66
Anmol Auto Electricals,"Weekly WWMA+1%
",CU16MPMEDM-266,21-05-2015,,39,39,480.82,519.82
Anmol Auto Electricals,"Weekly WWMA+1%
",CU17MPMEDM-266,21-05-2015,,39,39,480.82,519.82
G K WINDING WIRES LTD. - PUNE,Branch - Pune,CU32SSMEDPT-10,28-06-2015,,65,65,4.1,495.54
INTELUX ELECTRONICS PRIVATE LIMITED,"Weekly WWMA+1%
",CU32SSMEDPT-10,27-05-2015,,65,65,11.69,534.13
Sanden Vikas India Ltd,Prov,CU0.67MPMEDPT-90,12-06-2015,,52,52,35.04,504.3
Aristrocroft International Pvt Ltd,Prov,CU0.72MPMEDPT-45,12-06-2015,,52,52,2.5,482.02
Wings Auto Mobile Prod.Pvt Ltd,"Weekly WWMA
",CU0.112SSFINEPT-4,21-05-2015,,106,106,475.47,581.47
Nrjee System U-II,"Weekly WWMA+1%
",CU0.12SSFINEPT-4,29-06-2015,,110,110,0,540.54
ADVANCE METERING TECHNOLOGY LIMITED,"Weekly WWMA+1%
",CU43SSFINEPT-4,29-06-2015,,140,140,0,570.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU20HCMEDPT-25,28-06-2015,,40.5,40.5,4.1,459.35
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU31DCMEDPT-25,14-06-2015,21-06-2015,65,65,0,526.4
G K WINDING WIRES LTD. - PUNE,Branch - Pune,AL22DCMEDPT-25,14-06-2015,21-06-2015,130,130,0,280
DEWCON INDUSTRIES,"Weekly WWMA+1%
",CU39SSFINEPT-4,29-06-2015,,103,103,0,533.54
DEWCON INDUSTRIES,"Weekly WWMA+1%
",CU0.19SSFINEPT-10,29-06-2015,,78,78,0,508.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU22HCMEDPT-25,28-06-2015,,42,42,4.1,472.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU24HCMEDPT-25,28-06-2015,,46,46,4.1,476.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU28HCMEDPT-25,28-06-2015,,50,50,4.1,480.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU25HCMEDPT-25,28-06-2015,,47,47,4.1,477.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU23HCMEDPT-25,28-06-2015,,45,45,4.1,475.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU21HCMEDPT-25,28-06-2015,,41.5,41.5,4.1,472.04
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.102SSFINEPT-4,09-06-2015,21-06-2015,116,116,18.77,566.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.11SSFINEPT-4,09-06-2015,21-06-2015,111,111,18.77,561.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.12SSFINEPT-4,09-06-2015,21-06-2015,101,101,18.77,551.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.15SSFINEPT-10,09-06-2015,21-06-2015,76,76,18.77,526.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.17SSFINEPT-10,09-06-2015,21-06-2015,74,74,18.77,524.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.18SSFINEPT-10,09-06-2015,21-06-2015,74,74,18.77,524.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.19SSFINEPT-10,09-06-2015,21-06-2015,71,71,18.77,521.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.21SSFINEPT-10,09-06-2015,21-06-2015,68,68,18.77,518.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.23SSFINEPT-10,09-06-2015,21-06-2015,68,68,18.77,518.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.26SSFINEPT-10,09-06-2015,21-06-2015,68,68,18.77,518.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.27SSFINEPT-10,09-06-2015,21-06-2015,67,67,18.77,517.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.3SSFINEPT-10,09-06-2015,21-06-2015,65,65,18.77,515.36
Electronics Component & Tunes,"Weekly WWMA+1%
",CU0.34SSFINEPT-10,09-06-2015,21-06-2015,60,60,18.77,510.36
Integ Electronics,"Weekly WWMA
",CU34SSMEDPT-10,09-06-2015,15-06-2015,74,74,18.56,519.35
New Light Industries,"Weekly WWMA+1%
",CU20.5HCMEDPT-25,09-06-2015,21-06-2015,43,43,18.77,493.36
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU20.5HCMEDPT-25,28-06-2015,,43,43,4.1,473.54
G K WINDING WIRES LTD. - DELHI,Branch - Del,CU19HCMEDM-266,28-06-2015,,40,40,4.1,458.85
Vardhman Electrical Appliances,"Weekly WWMA
",CU25MPFINEPT-25,29-06-2015,,39.5,39.5,4.05,465.25
Vardhman Electrical Appliances,"Weekly WWMA
",CU27MPFINEPT-25,29-06-2015,,40,40,4.05,465.75
Vardhman Electrical Appliances,"Weekly WWMA
",CU28MPFINEPT-25,29-06-2015,,40,40,4.05,465.75
Vardhman Electrical Appliances,"Weekly WWMA
",CU29MPFINEPT25,29-06-2015,,40.5,40.5,4.05,466.25
Vardhman Electrical Appliances,"Weekly WWMA
",CU30MPFINEPT-10,29-06-2015,,41,41,4.05,466.75
Vardhman Electrical Appliances,"Weekly WWMA
",CU31MPFINEPT-10,29-06-2015,,42.5,42.5,4.05,468.25
Vardhman Electrical Appliances,"Weekly WWMA
",CU32MPFINEPT-10,29-06-2015,,42.5,42.5,4.05,468.25
Vardhman Electrical Appliances,"Weekly WWMA
",CU33MPFINEPT-10,29-06-2015,,43,43,4.05,468.75
Vardhman Electrical Appliances,"Weekly WWMA
",CU34MPFINEPT-10,29-06-2015,,43.5,43.5,4.05,469.25
Vardhman Electrical Appliances,"Weekly WWMA
",CU35MPFINEPT-10,29-06-2015,,44,44,4.05,469.75
Vardhman Electrical Appliances,"Weekly WWMA
",CU36MPFINEPT-10,29-06-2015,,44,44,4.05,469.75
Vardhman Electrical Appliances,"Weekly WWMA
",CU37MPFINEPT-10,29-06-2015,,49,49,4.05,474.75
N.J.ELECTRONICS,"Weekly WWMA
",CU40SSMEDPT-4,29-06-2015,,463.91,463.91,4.05,526.75
N.J.ELECTRONICS,"Weekly WWMA
",CU0.2SSMEDPT-10,29-06-2015,,463.91,463.91,4.05,505.75
Coils India Electronics Pvt Ltd,Prov,CU30SSMEDPT-10,27-05-2015,,66,66,448.61,514.61
GSP Electronics Pvt Ltd,"Weekly WWMA+1%
",CU34SSMEDPT-10,29-06-2015,,70,70,0,500.54
ROSY ELECTRONICS PVT. LTD.,"Weekly WWMA+1%
",CU41SSFINEPT-4,27-05-2015,,99,99,469.13,568.13
Coils India Electronics Pvt Ltd,Prov,CU32SSMEDPT-10,27-05-2015,,67,67,448.61,515.61
Coils India Electronics Pvt Ltd,Prov,CU34SSMEDPT-10,27-05-2015,,70,70,448.61,518.61
Coils India Electronics Pvt Ltd,Prov,CU35SSMEDPT-10,27-05-2015,,72,72,448.61,520.61
Coils India Electronics Pvt Ltd,Prov,CU38SSMEDPT-10,27-05-2015,,97,97,448.61,545.61
Coils India Electronics Pvt Ltd,Prov,CU38SSMEDPT-4,27-05-2015,,97,97,448.61,545.61
Coils India Electronics Pvt Ltd,Prov,CU40SSMEDPT-4,27-05-2015,,114,114,448.61,562.61
Coils India Electronics Pvt Ltd,Prov,CU37*3SSMEDPT-10,27-05-2015,,155,155,448.61,603.61
DixonTechnologies (India) P.Ltd.(DUNIII),"Weekly WWMA
",CU0.193SSFINEPT-10,29-06-2015,,74,74,4.05,499.75
GETMAG ENTERPRISES,"Weekly WWMA+1%
",CU32SSMEDPT-10,09-06-2015,21-06-2015,71,71,18.77,521.36
GETMAG ENTERPRISES,"Weekly WWMA+1%
",CU36SSMEDPT-10,09-06-2015,21-06-2015,81,81,18.77,531.36
G K WINDING WIRES LTD. - PUNE,Branch - Pune,CU43SSMEDPT-4,14-06-2015,21-06-2015,135,135,0,578
SYNFLEX-ELEKTRO P LTD.,"Weekly WWMA+1%
",CU43SSFINEPT-4,29-06-2015,,140,140,0,570.54
NTL ELECTRONICS INDIA LTD. (C-45),"Monthly WWMA
",CU33SSMEDPT-10,08-06-2015,,60,60,0,526.98
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU28MPMEDPT-25,28-06-2015,,44,44,4.05,510.34
Denso India Ltd.,"Denso
",CU1.40 BARE WIRE,11-06-2015,30-06-2015,25,25,0,485.13
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,AL1.03MPMEDM266,14-06-2015,21-06-2015,70,70,0,206.63
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,AL1.84MPMEDM266,14-06-2015,21-06-2015,70,70,0,206.63
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,AL2.22MPMEDM266,14-06-2015,21-06-2015,70,70,0,206.63
Sanden Vikas India Ltd,Prov,CU0.72MPMEDPT-90,12-06-2015,,52,52,452.3,504.3
VINCERE MANUFACTURING PVT. LTD.,"Weekly WWMA
",CU32DCMEDPT-25,29-06-2015,,59,59,4.05,484.75
NORELL (c),"Monthly WWMA
",CU33SSMEDPT-10,20-06-2015,,60,60,466.98,526.98
N.J.ELECTRONICS,"Weekly WWMA
",CU0.16SSFINEPT-10,29-06-2015,,88,88,4.05,513.75
PREETHI KITCHEN APPLIANCES P.LTD-HP-JA,"Balco Circular
",AL24HCMEDPT-25,28-06-2015,,130,130,145.15,275.15
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU42SSFINEPT-4,28-06-2015,,150,150,4.1,580.54
G K WINDING WIRES LTD. - FARIDABAD,Branch - Fbd,CU1.4DCFINEPT-25,07-05-2015,,50,50,425.75,475.75
G K WINDING WIRES LTD. - PUNE,Branch - Pune,CU1.8DCFINEPT-90,16-06-2015,,47.5,47.5,461.39,508.89
VALEO INDIA PVT. LTD. (PUNE),Prov,CU1.8DCFINEPT-90,16-06-2015,,47.5,47.5,461.39,508.89
M.K ELECTRONICS,"Weekly WWMA+1%
",CU36SSFINEPT-10,29-06-2015,,78,78,0,508.54
Nrjee System U-II,"Weekly WWMA+1%
",CU0.193SSFINEPT-10,29-06-2015,,80,80,0,510.54
Nrjee System U-II,"Weekly WWMA+1%
",CU0.23SSFINEPT-10,29-06-2015,,75,75,0,505.54
J D Engineering,"Weekly WWMA+1%
",AL27DCMEDPT25,29-06-2015,,170,170,0,318.15
J D Engineering,"Weekly WWMA+1%
",AL28DCMEDPT25,29-06-2015,,170,170,0,318.15
G K WINDING WIRES LTD. - DELHI,Branch - Del,AL32MPMEDPT-10,23-06-2015,,122,122,152.25,274.25
