,Invoice Id,Invoice Date,Item Description,Currency,Customer,Qty,Unit,Gross,Discount,EXCISE ON SALES - 12.50%,EXCISE ON SALES - 14.50%,OUTPUT VAT PAYABLE  @ 4%,OUTPUT VAT PAYABLE ADDITIONAL @ 1%,CENTRAL SALES TAX PAYABLE - 2% EOU,CENTRAL SALES TAX PAYABLE - 2.00%,CENTRAL SALES TAX PAYABLE - 5%,,Net Amount
,SI000450,22-04-2015,AL22DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,1089.305,KG,333806.624,0.000,41726.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,375532.624
,SI000451,23-04-2015,CU0.5DCMEDPT-45,INR,HONDA SIEL POWER PRODUCTS LTD,535.525,KG,266279.096,0.000,33285.000,0.000,11983.000,2996.000,0.000,0.000,0.000,0.000,314543.096
,,,CU0.9DCMEDPT-45,INR,HONDA SIEL POWER PRODUCTS LTD,504.845,KG,249004.699,0.000,31126.000,0.000,11205.000,2801.000,0.000,0.000,0.000,0.000,294136.699
,,,CU1.2DCMEDPT-45,INR,HONDA SIEL POWER PRODUCTS LTD,844.875,KG,416717.696,0.000,52090.000,0.000,18752.000,4688.000,0.000,0.000,0.000,0.000,492247.696
,SI000452,23-04-2015,CU25MPMEDPT-25,INR,J D Engineering,693.460,KG,336369.708,0.000,42046.000,0.000,0.000,0.000,0.000,7568.000,0.000,0.000,385983.708
,SI000453,23-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,81.000,KG,36767.520,0.000,4596.000,0.000,1655.000,414.000,0.000,0.000,0.000,0.000,43432.520
,SI000454,23-04-2015,CU0.7MPMEDPT-90,INR,Denso India Ltd.,390.000,KG,177028.800,0.000,22129.000,0.000,7966.000,1992.000,0.000,0.000,0.000,0.000,209115.800
,SI000455,23-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,423.000,KG,196661.160,0.000,24583.000,0.000,8850.000,2212.000,0.000,0.000,0.000,0.000,232306.160
,SI000456,23-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,683.000,KG,317540.360,0.000,39693.000,0.000,14289.000,3572.000,0.000,0.000,0.000,0.000,375094.360
,SI000457,23-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,503.000,KG,233854.760,0.000,29232.000,0.000,10523.000,2631.000,0.000,0.000,0.000,0.000,276240.760
,SI000458,23-04-2015,CU0.9MPFINEPT-90,INR,Denso India Ltd.,78.000,KG,35405.760,0.000,4426.000,0.000,1593.000,398.000,0.000,0.000,0.000,0.000,41822.760
,SI000459,23-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,939.000,KG,435620.880,0.000,54453.000,0.000,19603.000,4901.000,0.000,0.000,0.000,0.000,514577.880
,SI000460,23-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,957.000,KG,443014.440,0.000,55377.000,0.000,19936.000,4984.000,0.000,0.000,0.000,0.000,523311.440
,SI000461,23-04-2015,CU1.22MCFINEPT-90,INR,Denso India Ltd.,84.000,KG,40733.280,0.000,5092.000,0.000,1833.000,458.000,0.000,0.000,0.000,0.000,48116.280
,SI000462,23-04-2015,CU1.3MCFINEPT-180,INR,Denso India Ltd.,182.000,KG,88255.440,0.000,11032.000,0.000,3971.000,993.000,0.000,0.000,0.000,0.000,104251.440
,SI000463,23-04-2015,CU1.9MPMEDPT-180,INR,Denso India Ltd.,487.000,KG,222520.040,0.000,27815.000,0.000,10013.000,2503.000,0.000,0.000,0.000,0.000,262851.040
,SI000464,23-04-2015,CU1.00 BARE WIRE (JW),INR,NOIDA ELECTRONICS (U-II),2940.000,KG,25578.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25578.000
,SI000465,23-04-2015,CU35.5MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1332.790,KG,41982.885,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,41982.885
,,,CU35MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,244.085,KG,7688.678,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7688.678
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1431.465,KG,45091.148,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45091.148
,SI000466,23-04-2015,cu0.15*4SSFinePT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),210.975,KG,124580.738,0.000,15573.000,0.000,0.000,0.000,0.000,2803.000,0.000,0.000,142956.738
,SI000467,23-04-2015,CU0.1*4SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),191.280,KG,133186.351,0.000,16648.000,0.000,0.000,0.000,0.000,2997.000,0.000,0.000,152831.351
,,,CU0.140*4 SSFINEPT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),290.205,KG,174787.570,0.000,21848.000,0.000,0.000,0.000,0.000,3933.000,0.000,0.000,200568.570
,SI000468,23-04-2015,CU0.2SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),194.800,KG,99766.820,0.000,12471.000,0.000,0.000,0.000,0.000,2245.000,0.000,0.000,114482.820
,SI000469,23-04-2015,CU0.17SSMEDPT-10,INR,N.J.ELECTRONICS,197.475,KG,102914.096,0.000,12864.000,0.000,4631.000,1158.000,0.000,0.000,0.000,0.000,121567.096
,,,CU34SSMEDPT-10,INR,N.J.ELECTRONICS,109.135,KG,55784.355,0.000,6973.000,0.000,2510.000,628.000,0.000,0.000,0.000,0.000,65895.355
,,,CU35SSMEDPT-10,INR,N.J.ELECTRONICS,184.305,KG,94576.111,0.000,11822.000,0.000,4256.000,1064.000,0.000,0.000,0.000,0.000,111718.111
,SI000470,23-04-2015,AL28MPMEDPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,452.790,KG,124585.168,0.000,15573.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,140158.168
,,,AL29MPMEDPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,536.560,KG,137708.124,0.000,17214.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,154922.124
,,,AL30MPMEDPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,523.110,KG,138310.284,0.000,17289.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,155599.284
,SI000471,23-04-2015,CU0.72MPMEDPT-45,INR,G K WINDING WIRES LTD. - FARIDABAD,1127.165,KG,534095.864,0.000,66762.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,600857.864
,,,CU22MPMEDM-266,INR,G K WINDING WIRES LTD. - FARIDABAD,343.350,KG,165171.951,0.000,20646.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,185817.951
,,,CU37FCMEDPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,80.840,KG,40748.210,0.000,5094.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,45842.210
,,,CU38SSFINEPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,409.570,KG,213000.974,0.000,26625.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,239625.974
,SI000472,24-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,78.000,KG,35405.760,0.000,4426.000,0.000,1593.000,398.000,0.000,0.000,0.000,0.000,41822.760
,SI000473,24-04-2015,CU0.7MPMEDPT-90,INR,Denso India Ltd.,393.000,KG,178390.560,0.000,22299.000,0.000,8028.000,2007.000,0.000,0.000,0.000,0.000,210724.560
,SI000474,24-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,337.000,KG,156678.040,0.000,19585.000,0.000,7051.000,1763.000,0.000,0.000,0.000,0.000,185077.040
,SI000475,24-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,489.000,KG,227345.880,0.000,28418.000,0.000,10231.000,2558.000,0.000,0.000,0.000,0.000,268552.880
,SI000476,24-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,332.000,KG,154353.440,0.000,19294.000,0.000,6946.000,1736.000,0.000,0.000,0.000,0.000,182329.440
,SI000477,24-04-2015,CU0.9MPFINEPT-90,INR,Denso India Ltd.,246.000,KG,111664.320,0.000,13958.000,0.000,5025.000,1256.000,0.000,0.000,0.000,0.000,131903.320
,SI000478,24-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,856.000,KG,397115.520,0.000,49639.000,0.000,17870.000,4468.000,0.000,0.000,0.000,0.000,469092.520
,SI000479,24-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,501.000,KG,231922.920,0.000,28990.000,0.000,10437.000,2609.000,0.000,0.000,0.000,0.000,273958.920
,SI000480,24-04-2015,CU1.05DCMEDPT-90,INR,Denso India Ltd.,491.000,KG,227784.720,0.000,28473.000,0.000,10250.000,2563.000,0.000,0.000,0.000,0.000,269070.720
,SI000481,24-04-2015,CU1.15DCFINEPT-180,INR,Denso India Ltd.,165.000,KG,76546.800,0.000,9568.000,0.000,3445.000,861.000,0.000,0.000,0.000,0.000,90420.800
,SI000482,24-04-2015,CU1.22MCFINEPT-90,INR,Denso India Ltd.,83.000,KG,40248.360,0.000,5031.000,0.000,1811.000,453.000,0.000,0.000,0.000,0.000,47543.360
,SI000483,24-04-2015,CU1.3MCFINEPT-180,INR,Denso India Ltd.,182.000,KG,88255.440,0.000,11032.000,0.000,3971.000,993.000,0.000,0.000,0.000,0.000,104251.440
,SI000484,24-04-2015,CU1.9MPMEDPT-180,INR,Denso India Ltd.,362.000,KG,165405.040,0.000,20676.000,0.000,7443.000,1861.000,0.000,0.000,0.000,0.000,195385.040
,SI000485,24-04-2015,CU26MPFINEPT-25,INR,G K WINDING WIRES LTD. - DELHI,468.615,KG,222896.725,0.000,27862.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,250758.725
,,,CU28MPFINEPT-25,INR,G K WINDING WIRES LTD. - DELHI,835.375,KG,397763.806,0.000,49720.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,447483.806
,SI000486,24-04-2015,CU30SSMEDPT-10,INR,NTL ElECTRONICS INDIA LTD.,39.435,KG,19260.054,0.000,2408.000,0.000,867.000,217.000,0.000,0.000,0.000,0.000,22752.054
,,,CU35SSMEDPT-10,INR,NTL ElECTRONICS INDIA LTD.,471.820,KG,232795.988,0.000,29099.000,0.000,10476.000,2619.000,0.000,0.000,0.000,0.000,274989.988
,,,CU37SSMEDPT-10,INR,NTL ElECTRONICS INDIA LTD.,227.845,KG,113785.793,0.000,14223.000,0.000,5120.000,1280.000,0.000,0.000,0.000,0.000,134408.793
,SI000487,24-04-2015,CU0.115SSFINEPT-4,INR,G K WINDING WIRES LTD. - DELHI,338.285,KG,190813.037,0.000,23852.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,214665.037
,,,CU0.22SSMEDPT-10,INR,G K WINDING WIRES LTD. - DELHI,190.620,KG,98561.977,0.000,12320.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,110881.977
,,,CU20DCMEDM-266,INR,G K WINDING WIRES LTD. - DELHI,576.155,KG,283214.752,0.000,35402.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,318616.752
,SI000488,24-04-2015,CU1.00 BARE WIRE (JW),INR,Mandeep Cables P Ltd,2989.000,KG,25406.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25406.500
,SI000489,24-04-2015,CU35.5MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,830.250,KG,26152.875,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,26152.875
,,,CU35MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,754.460,KG,23765.490,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23765.490
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,743.140,KG,23408.910,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23408.910
,SI000490,24-04-2015,CU33SSMEDPT-10,INR,RISHABH  INDUSTRIES,468.625,KG,235320.044,0.000,29415.000,0.000,0.000,0.000,0.000,5295.000,0.000,0.000,270030.044
,SI000491,24-04-2015,CU35SSMEDPT-10,INR,RISHABH  INDUSTRIES,295.395,KG,149218.784,0.000,18652.000,0.000,0.000,0.000,0.000,3357.000,0.000,0.000,171227.784
,SI000492,24-04-2015,CU0.45DCMEDPT-90,INR,L G Electronics India (P) Ltd,703.910,KG,341114.786,0.000,42639.000,0.000,15350.000,3838.000,0.000,0.000,0.000,0.000,402941.786
,,,CU0.7DCMEDPT-90,INR,L G Electronics India (P) Ltd,743.660,KG,357402.996,0.000,44675.000,0.000,16083.000,4021.000,0.000,0.000,0.000,0.000,422181.996
,SI000493,24-04-2015,CU30SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,528.030,KG,260397.994,0.000,32550.000,0.000,0.000,0.000,0.000,5859.000,0.000,0.000,298806.994
,,,CU34SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,470.165,KG,233742.530,0.000,29218.000,0.000,0.000,0.000,0.000,5259.000,0.000,0.000,268219.530
,SI000494,24-04-2015,CU35MPFINEPT-10,INR,GOURAV ROSHNI LIMITED,192.595,KG,91602.034,0.000,11450.000,0.000,4122.000,1031.000,0.000,0.000,0.000,0.000,108205.034
,SI000495,24-04-2015,CU0.78DCFINEPT-90,INR,Denso India Ltd.,78.000,KG,36263.760,0.000,4533.000,0.000,1632.000,408.000,0.000,0.000,0.000,0.000,42836.760
,SI000496,24-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,1266.000,KG,588588.720,0.000,73574.000,0.000,26487.000,6622.000,0.000,0.000,0.000,0.000,695271.720
,SI000497,24-04-2015,CU0.9MPFINEPT-90,INR,Denso India Ltd.,328.000,KG,148885.760,0.000,18611.000,0.000,6700.000,1675.000,0.000,0.000,0.000,0.000,175871.760
,SI000498,24-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,554.000,KG,257011.680,0.000,32126.000,0.000,11566.000,2891.000,0.000,0.000,0.000,0.000,303594.680
,SI000499,24-04-2015,CU1.05DCMEDPT-90,INR,Denso India Ltd.,254.000,KG,117835.680,0.000,14729.000,0.000,5303.000,1326.000,0.000,0.000,0.000,0.000,139193.680
,SI000500,24-04-2015,CU0.53DCFINEPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,1945.710,KG,944447.634,0.000,118056.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1062503.634
,SI000501,24-04-2015,AL22DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,874.430,KG,267960.329,0.000,33495.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,301455.329
,SI000502,25-04-2015,CU35MPFINEPT-10,INR,Vardhman Electrical Appliances,313.295,KG,150428.594,0.000,18804.000,0.000,0.000,0.000,0.000,3385.000,0.000,0.000,172617.594
,SI000503,25-04-2015,CU28MPFINEPT-25,INR,G K WINDING WIRES LTD. - DELHI,640.145,KG,304805.042,0.000,38101.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,342906.042
,,,CU38HCFINEPT-4,INR,G K WINDING WIRES LTD. - DELHI,497.065,KG,262977.209,0.000,32872.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,295849.209
,,,CU38MPFINEPT-10,INR,G K WINDING WIRES LTD. - DELHI,41.125,KG,20609.794,0.000,2576.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,23185.794
,SI000504,25-04-2015,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,653.810,KG,20595.015,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20595.015
,SI000505,25-04-2015,COPPER SCRAP,INR,Orient Electricals(ADivOfOrientPaper&InduLt,210.000,KG,210.000,210.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,SI000506,25-04-2015,CU32SSMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,531.125,KG,263767.298,0.000,32971.000,0.000,0.000,0.000,0.000,5935.000,0.000,0.000,302673.298
,SI000507,25-04-2015,CU0.112SSHFINEPT-4,INR,C&S Electricals Ltd.(LVCom.Div),174.590,KG,94479.378,0.000,11810.000,0.000,4252.000,1063.000,0.000,0.000,0.000,0.000,111604.378
,SI000508,25-04-2015,CU0.17SSMEDPT-10,INR,Nrjee System U-II,404.210,KG,212634.670,0.000,26579.000,0.000,9569.000,2392.000,0.000,0.000,0.000,0.000,251174.670
,SI000509,25-04-2015,CU0.45DCMEDPT-90,INR,L G Electronics India (P) Ltd,416.065,KG,201625.099,0.000,25203.000,0.000,9073.000,2268.000,0.000,0.000,0.000,0.000,238169.099
,,,CU0.7DCMEDPT-90,INR,L G Electronics India (P) Ltd,1557.905,KG,748729.143,0.000,93591.000,0.000,33693.000,8423.000,0.000,0.000,0.000,0.000,884436.143
,SI000510,25-04-2015,CU0.15BAREPT-25,INR,Valeo Friction Material India Pvt. Ltd,2002.665,KG,967867.968,0.000,120983.000,0.000,0.000,0.000,0.000,21777.000,0.000,0.000,1110627.968
,SI000511,25-04-2015,CU1.00 BARE WIRE (JW),INR,Mandeep Cables P Ltd,2983.000,KG,25355.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25355.500
,SI000512,26-04-2015,AL22DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,1059.750,KG,324749.790,0.000,40594.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,365343.790
,,,AL26MPMEDPT-25,INR,G K WINDING WIRES LTD. - FARIDABAD,251.380,KG,62757.017,0.000,7845.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,70602.017
,,,AL34MPMEDPT-10,INR,G K WINDING WIRES LTD. - FARIDABAD,443.120,KG,133224.028,0.000,16653.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,149877.028
,SI000513,26-04-2015,CU0.58DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,597.115,KG,278422.782,0.000,34803.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,313225.782
,,,CU0.8DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,163.780,KG,76144.598,0.000,9518.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,85662.598
,,,CU0.95DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,501.920,KG,232850.726,0.000,29106.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,261956.726
,,,CU1DCMEDPT-90,INR,G K WINDING WIRES LTD. - FARIDABAD,995.215,KG,461700.143,0.000,57713.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,519413.143
,SI000515,27-04-2015,CU0.7MPMEDPT-90,INR,Denso India Ltd.,313.000,KG,142076.960,0.000,17760.000,0.000,6393.000,1598.000,0.000,0.000,0.000,0.000,167827.960
,SI000516,27-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,254.000,KG,118089.680,0.000,14761.000,0.000,5314.000,1329.000,0.000,0.000,0.000,0.000,139493.680
,SI000517,27-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,183.000,KG,85080.360,0.000,10635.000,0.000,3829.000,957.000,0.000,0.000,0.000,0.000,100501.360
,SI000518,27-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,507.000,KG,234700.440,0.000,29338.000,0.000,10562.000,2640.000,0.000,0.000,0.000,0.000,277240.440
,SI000519,27-04-2015,CU1.05DCMEDPT-90,INR,Denso India Ltd.,427.000,KG,198093.840,0.000,24762.000,0.000,8914.000,2229.000,0.000,0.000,0.000,0.000,233998.840
,SI000520,27-04-2015,CU1.15DCFINEPT-180,INR,Denso India Ltd.,294.000,KG,136392.480,0.000,17049.000,0.000,6138.000,1534.000,0.000,0.000,0.000,0.000,161113.480
,SI000521,27-04-2015,CU1.22MCFINEPT-90,INR,Denso India Ltd.,210.000,KG,101833.200,0.000,12729.000,0.000,4582.000,1146.000,0.000,0.000,0.000,0.000,120290.200
,SI000522,27-04-2015,CU1.9MPMEDPT-180,INR,Denso India Ltd.,349.000,KG,159465.080,0.000,19933.000,0.000,7176.000,1794.000,0.000,0.000,0.000,0.000,188368.080
,SI000524,27-04-2015,CU24MPMEDPT-25,INR,J D Engineering,513.985,KG,250346.674,0.000,31293.000,0.000,0.000,0.000,0.000,5633.000,0.000,0.000,287272.674
,,,CU26MPMEDPT-25,INR,J D Engineering,665.435,KG,324778.860,0.000,40597.000,0.000,0.000,0.000,0.000,7308.000,0.000,0.000,372683.860
,SI000525,27-04-2015,CU0.140*4 SSFINEPT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),57.795,KG,34809.351,0.000,4351.000,0.000,0.000,0.000,0.000,783.000,0.000,0.000,39943.351
,SI000526,27-04-2015,CU0.140*4 SSFINEPT10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),266.365,KG,159059.860,0.000,19882.000,0.000,0.000,0.000,0.000,3579.000,0.000,0.000,182520.860
,,,CU0.22SSFINEPT-10,INR,DixonTechnologies (India) P.Ltd.(DUNIII),591.185,KG,300410.658,0.000,37551.000,0.000,0.000,0.000,0.000,6759.000,0.000,0.000,344720.658
,SI000527,27-04-2015,CU35SSMEDPT-10,INR,N.J.ELECTRONICS,131.270,KG,67622.428,0.000,8453.000,0.000,3043.000,761.000,0.000,0.000,0.000,0.000,79879.428
,SI000528,27-04-2015,CU35.5MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1025.645,KG,32307.818,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,32307.818
,,,CU35MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,1048.935,KG,33041.452,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,33041.452
,,,CU36MPMEDPT-10,INR,Orient Electricals(ADivOfOrientPaper&InduLt,911.420,KG,28709.730,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,28709.730
,SI000529,27-04-2015,COPPER SCRAP,INR,Orient Electricals(ADivOfOrientPaper&InduLt,105.000,KG,105.000,105.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
,SI000531,27-04-2015,CU0.7DCMEDPT-90,INR,L G Electronics India (P) Ltd,1458.870,KG,701132.922,0.000,87642.000,0.000,31551.000,7888.000,0.000,0.000,0.000,0.000,828213.922
,SI000532,27-04-2015,CU40SSMEDPT-4,INR,Elin Electronics Ltd,96.795,KG,50478.592,0.000,6310.000,0.000,2272.000,568.000,0.000,0.000,0.000,0.000,59628.592
,SI000533,27-04-2015,CU1.00 BARE WIRE (JW),INR,Mandeep Cables P Ltd,3007.000,KG,25559.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25559.500
,SI000534,27-04-2015,CU0.3MPMEDPT-25,INR,Mansfield Cable Co.,634.815,KG,309878.594,0.000,38735.000,0.000,13945.000,3486.000,0.000,0.000,0.000,0.000,366044.594
,SI000535,27-04-2015,CU16MPMEDM-266,INR,Anil Dieseal Pvt Ltd.,51.055,KG,24462.493,0.000,3058.000,0.000,1101.000,275.000,0.000,0.000,0.000,0.000,28896.493
,,,CU17.5MPMEDM-266,INR,Anil Dieseal Pvt Ltd.,44.765,KG,21448.702,0.000,2681.000,0.000,965.000,241.000,0.000,0.000,0.000,0.000,25335.702
,,,CU17MPMEDM-266,INR,Anil Dieseal Pvt Ltd.,66.725,KG,31970.616,0.000,3996.000,0.000,1439.000,360.000,0.000,0.000,0.000,0.000,37765.616
,,,CU18MPMEDM-266,INR,Anil Dieseal Pvt Ltd.,38.640,KG,18513.970,0.000,2314.000,0.000,833.000,208.000,0.000,0.000,0.000,0.000,21868.970
,,,CU19.5FCMEDM-266,INR,Anil Dieseal Pvt Ltd.,118.605,KG,56828.400,0.000,7104.000,0.000,2557.000,639.000,0.000,0.000,0.000,0.000,67128.400
,,,CU19MPMEDM-266,INR,Anil Dieseal Pvt Ltd.,115.270,KG,55230.468,0.000,6904.000,0.000,2485.000,621.000,0.000,0.000,0.000,0.000,65240.468
,SI000536,27-04-2015,CU23MPMEDPT-25,INR,Anil Dieseal Pvt Ltd.,41.365,KG,19985.086,0.000,2498.000,0.000,899.000,225.000,0.000,0.000,0.000,0.000,23607.086
,SI000537,27-04-2015,AL22HCMEDPT-25,INR,Anil Dieseal Pvt Ltd.,334.025,KG,92007.186,0.000,11501.000,0.000,4140.000,1035.000,0.000,0.000,0.000,0.000,108683.186
,SI000538,27-04-2015,CU30SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,817.720,KG,404885.881,0.000,50611.000,0.000,0.000,0.000,0.000,9110.000,0.000,0.000,464606.881
,,,CU34SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,741.820,KG,370272.035,0.000,46284.000,0.000,0.000,0.000,0.000,8331.000,0.000,0.000,424887.035
,,,CU37SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,147.170,KG,74047.114,0.000,9256.000,0.000,0.000,0.000,0.000,1666.000,0.000,0.000,84969.114
,,,CU38*4SSMEDPT-10,INR,Kanik Electronics Pvt Ltd,88.995,KG,52964.484,0.000,6621.000,0.000,0.000,0.000,0.000,1192.000,0.000,0.000,60777.484
,SI000539,27-04-2015,CU30SSMEDPT-10,INR,Brite Industries,109.145,KG,55024.360,0.000,6878.000,0.000,0.000,0.000,0.000,1238.000,0.000,0.000,63140.360
,,,CU39SSMEDPT-10,INR,Brite Industries,305.275,KG,161533.214,0.000,20192.000,0.000,0.000,0.000,0.000,3635.000,0.000,0.000,185360.214
,SI000540,28-04-2015,CU0.6MPFINEPT-90,INR,Denso India Ltd.,81.000,KG,36767.520,0.000,4596.000,0.000,1655.000,414.000,0.000,0.000,0.000,0.000,43432.520
,SI000541,28-04-2015,CU0.7MPMEDPT-90,INR,Denso India Ltd.,314.000,KG,142530.880,0.000,17816.000,0.000,6414.000,1603.000,0.000,0.000,0.000,0.000,168363.880
,SI000542,28-04-2015,CU0.78DCFINEPT-90,INR,Denso India Ltd.,82.000,KG,38123.440,0.000,4765.000,0.000,1716.000,429.000,0.000,0.000,0.000,0.000,45033.440
,SI000543,28-04-2015,CU0.8DCFINEPT-90,INR,Denso India Ltd.,421.000,KG,195731.320,0.000,24466.000,0.000,8808.000,2202.000,0.000,0.000,0.000,0.000,231207.320
,SI000544,28-04-2015,CU0.83DCFINEPT-90,INR,Denso India Ltd.,588.000,KG,273372.960,0.000,34172.000,0.000,12302.000,3075.000,0.000,0.000,0.000,0.000,322921.960
,SI000545,28-04-2015,CU0.85DCMEDPT-90,INR,Denso India Ltd.,417.000,KG,193871.640,0.000,24234.000,0.000,8724.000,2181.000,0.000,0.000,0.000,0.000,229010.640
,SI000546,28-04-2015,CU0.9DCMEDPT-90,INR,Denso India Ltd.,555.000,KG,257475.600,0.000,32184.000,0.000,11586.000,2897.000,0.000,0.000,0.000,0.000,304142.600
,SI000547,28-04-2015,CU1DCMEDPT-90,INR,Denso India Ltd.,506.000,KG,234743.520,0.000,29343.000,0.000,10563.000,2641.000,0.000,0.000,0.000,0.000,277290.520
,SI000548,28-04-2015,CU1DCFINEPT90,INR,Denso India Ltd.,502.000,KG,232385.840,0.000,29048.000,0.000,10457.000,2614.000,0.000,0.000,0.000,0.000,274504.840
,SI000549,28-04-2015,CU1.22MCFINEPT-90,INR,Denso India Ltd.,163.000,KG,79041.960,0.000,9880.000,0.000,3557.000,889.000,0.000,0.000,0.000,0.000,93367.960
,SI000550,28-04-2015,CU1.9MPMEDPT-180,INR,Denso India Ltd.,574.000,KG,262272.080,0.000,32784.000,0.000,11802.000,2951.000,0.000,0.000,0.000,0.000,309809.080
